,0,1,2,3,4,5
0,SH600615,4,涂建敏,1.00%,3,隆鑫集团有限公司
0,SH600615,4,涂建华,98.00%,3,隆鑫集团有限公司
0,SZ002210,2,飞马投资控股有限公司,50.06%,1,深圳市飞马国际供应链股份有限公司
0,SZ002210,2,黄壮勉,18.80%,1,深圳市飞马国际供应链股份有限公司
0,SZ002210,3,黄壮勉,84.00%,2,飞马投资控股有限公司
0,SH600058,2,中国五矿股份有限公司,62.56%,1,五矿发展股份有限公司
0,SH600058,3,中国五矿集团公司,87.54%,2,中国五矿股份有限公司
0,SH600058,4,国务院国有资产监督管理委员会,100.00%,3,中国五矿集团公司
0,SZ002303,2,王海鹏,45.76%,1,美盈森集团股份有限公司
0,SH600978,2,富诚海富通稳胜共赢二十号专项资产管理计划(宜华企业(集团)有限公司),1.19%,1,宜华生活科技股份有限公司
0,SH600978,2,富诚海富通稳胜共赢二十六号专项资产管理计划(宜华企业(集团)有限公司),1.12%,1,宜华生活科技股份有限公司
0,SH600978,2,宜华企业(集团)有限公司,24.72%,1,宜华生活科技股份有限公司
0,SH600978,2,刘绍喜,0.90%,1,宜华生活科技股份有限公司
0,SH600978,3,宜华企业(集团)有限公司,100%,2,富诚海富通稳胜共赢二十号专项资产管理计划(宜华企业(集团)有限公司)
0,SH600978,3,宜华企业(集团)有限公司,100%,2,富诚海富通稳胜共赢二十六号专项资产管理计划(宜华企业(集团)有限公司)
0,SH600978,4,刘壮青,10.00%,3,宜华企业(集团)有限公司
0,SH600978,4,刘绍生,10.00%,3,宜华企业(集团)有限公司
0,SH600978,4,刘绍喜,80.00%,3,宜华企业(集团)有限公司
0,SH603919,2,甘肃亚特投资集团有限公司,55.28%,1,金徽酒股份有限公司
0,SH603919,3,李明,80.00%,2,甘肃亚特投资集团有限公司
0,SZ002446,2,杨华,18.00%,1,广东盛路通信科技股份有限公司
0,SH601126,2,四方电气(集团)股份有限公司,50.10%,1,北京四方继保自动化股份有限公司
0,SH601126,3,王绪昭,12.06%,2,四方电气(集团)股份有限公司
0,SH601126,3,杨奇逊,18.66%,2,四方电气(集团)股份有限公司
0,SH600619,2,上海电气(集团)总公司,20.22%,1,上海海立(集团)股份有限公司
0,SH600619,3,上海市国有资产监督管理委员会,100.00%,2,上海电气(集团)总公司
0,SH603939,2,高毅,12.76%,1,益丰大药房连锁股份有限公司
0,SH603939,2,湖南益之丰医药咨询管理有限公司,2.18%,1,益丰大药房连锁股份有限公司
0,SH603939,2,长沙益之堂健康咨询有限公司,1.01%,1,益丰大药房连锁股份有限公司
0,SH603939,2,湖南益丰医药投资管理有限公司,29.27%,1,益丰大药房连锁股份有限公司
0,SH603939,3,高毅,43.00%,2,湖南益之丰医药咨询管理有限公司
0,SH603939,3,高毅,34.59%,2,长沙益之堂健康咨询有限公司
0,SH603939,3,高毅,57.51%,2,湖南益丰医药投资管理有限公司
0,SZ002002,2,鸿达兴业集团有限公司,41.16%,1,鸿达兴业股份有限公司
0,SZ002002,2,广州市成禧经济发展有限公司,7.38%,1,鸿达兴业股份有限公司
0,SZ002002,3,鸿达兴业集团有限公司,90.00%,2,广州市成禧经济发展有限公司
0,SZ002002,3,周奕丰,72.00%,2,鸿达兴业集团有限公司
0,SH600382,2,深圳市金信安投资有限公司,20.00%,1,广东明珠集团股份有限公司
0,SH600382,2,兴宁市金顺安投资有限公司,0.08%,1,广东明珠集团股份有限公司
0,SH600382,3,兴宁市明珠投资集团有限公司,10.22%,2,深圳市金信安投资有限公司
0,SH600382,3,广东省兴宁市明珠酒店有限公司,41.11%,2,深圳市金信安投资有限公司
0,SH600382,3,张伟标,77.00%,2,兴宁市金顺安投资有限公司
0,SH600382,4,张伟标,60.20%,3,兴宁市明珠投资集团有限公司
0,SH600382,4,张伟标,60.00%,3,广东省兴宁市明珠酒店有限公司
0,SZ002659,2,八大处控股集团有限公司,30.10%,1,江苏中泰桥梁钢构股份有限公司
0,SZ002659,3,北京市海淀区国有资产投资经营有限公司,51.00%,2,八大处控股集团有限公司
0,SZ002659,4,北京海国鑫泰投资控股中心,100.00%,3,北京市海淀区国有资产投资经营有限公司
0,SZ002659,5,北京市海淀区国有资本经营管理中心,100.00%,4,北京海国鑫泰投资控股中心
0,SZ002659,6,北京市海淀区国有资产管理委员会,100.00%,5,北京市海淀区国有资本经营管理中心
0,SZ000669,2,新余中讯投资管理有限公司,3.83%,1,中油金鸿能源投资股份有限公司
0,SZ000669,2,新能国际投资有限公司,21.50%,1,中油金鸿能源投资股份有限公司
